id,api_type,api_name,http_verb,uri,descriptions,parameters,amorphous_uri,tidy_uri,amorphous_comment,inconsistent_archetype,consistent_archetype,inconsistent_archetype_comment,flat_endpoint,structured_endpoint,flat_endpoint_comment
1665,REST,Sonos,POST , /players/{playerId}/audioClip ," Use the loadAudioClip command in the audioClip namespace to schedule an audio clip for playback. The command returns immediately, indicating whether the audio clip was successfully scheduled or not. The player can handle multiple audio clips and implements a simple priority system to determine playback order: A High priority audio clip can interrupt another high priority audio clip if the latter has played for more then 10 seconds. A high priority audio clip can interrupt a low priority audio clip at any time. A low priority audio clip can interrupt a low priority audio clip at any time.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1666,REST,Sonos,POST , /players/{playerId}/audioClip/subscription ," Use this command to subscribe to events in the audioClip namespace.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1667,REST,Sonos,DELETE , /players/{playerId}/audioClip/subscription ," Use this command to unsubscribe to events in the audioClip namespace.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1668,REST,Sonos,GET , /households/{householdId}/favorites ," Use the getFavorites command in the favorites namespace to get the list of Sonos favorites for a household. Favorites do not include pinned items (any non-playable containers pinned to My Sonos) or Sonos playlists. See the Save your favorites section in the Sonos user guide and integrating your service favorites with Sonos on Sonos Labs for details. The player limits the number of Sonos favorites to 70.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1669,REST,Sonos,POST , /groups/{groupId}/favorites ," The loadFavorite command in the favorites namespace activates a favorite within the default playback session. This command interrupts any active private playback sessions. Sonos adds album, tracklist, and track favorites to the queue and activates the queue. This prevents your app from overwriting user-curated queues.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1670,REST,Sonos,POST , /households/{householdId}/favorites/subscription ," Use this command to subscribe to events in the favorites namespace. When subscribed, Sonos sends asynchronous versionChanged events when users update their Sonos favorites. Your app can then choose to fetch the favorites as needed whenever the version changes. This is because the FavoritesList object can be large for asynchronous events.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1671,REST,Sonos,DELETE , /households/{householdId}/favorites/subscription ," Use this command to unsubscribe to events in the favorites namespace.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1672,REST,Sonos,GET , /households/{householdId}/groups ," Use the getGroups command in the groups namespace to get information about groups and players in a household.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1673,REST,Sonos,POST , /households/{householdId}/groups/createGroup ," Use the createGroup command in the groups namespace to create a new group from a list of players. The player returns a group object with the group ID. This may be an existing group ID if an existing group is a subset of the new group. In this case, Sonos may build the new group by adding new players to the existing group.
",,0,1,Tidy Endpoint,0,1,Controller used with get or post,0,1,Structed Endpoint
1674,REST,Sonos,POST , /groups/{groupId}/groups/modifyGroupMembers ," Use the modifyGroupMembers command in the groups namespace to add players to and remove players from a group. In response to this command, Sonos first adds players to the group, then removes players from the group.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
1675,REST,Sonos,POST , /groups/{groupId}/groups/setGroupMembers ," Use the setGroupMembers command in the groups namespace to replace the players in an existing group with a new set.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
1676,REST,Sonos,POST , /households/{householdId}/groups/subscription ," Use this command to subscribe to events in the groups namespace.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1677,REST,Sonos,DELETE , /households/{householdId}/groups/subscription ," Use this command to unsubscribe to events in the groups namespace.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1678,REST,Sonos,GET , /groups/{groupId}/groupVolume ," Use the getVolume command in the groupVolume namespace to get the volume and mute state of a group.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1679,REST,Sonos,POST , /groups/{groupId}/groupVolume ," Use the setVolume command in the groupVolume namespace to set group volume to a specific level and unmute the group if muted. When your app sets the group volume, the group coordinator calculates the required changes to the volume level for each player in the group so that the result is the average volume level of the group as a whole. The group coordinator then adjusts its local volume and initiates network transactions with the other players in the group to adjust their volumes accordingly. While players adjust their volumes, the group coordinator may generate one or more groupVolume events. Since this command can generate additional network transactions and events, your app should optimize how often it is invoked to maintain a good user experience without flooding the network, such as when implementing a touch screen volume slider that controls a group of five players.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1680,REST,Sonos,POST , /groups/{groupId}/groupVolume/relative ," Use the setRelativeVolume command in the groupVolume namespace to increase or decrease group volume, and unmute the group if muted. Your app can use setRelativeVolume instead of setVolume when the user intent is to increase or decrease the group volume, but not to set the final volume to a particular value. For example, your app should use setRelativeVolume when the user presses hard volume plus/minus buttons on a mobile device. The group will automatically limit the final volume set within the valid range, so your app does not need to worry about that.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1681,REST,Sonos,POST , /groups/{groupId}/groupVolume/mute ," Use the setMute command in the groupVolume namespace to mute and unmute the group. The group’s mute state is independent of its group volume. For example a group’s mute state can be true although its group volume is still 20, and the user will not hear any audio coming from the group of players. Individual player volume values are stored by each player in the group while muted, which allows the group to retain the relative volume of players in the group. That is important information to preserve, since users may have carefully configured the individual player volumes in the group with a Sonos controller. Your app should not mute the group by calling setVolume with zero volume, otherwise the relative volume of players in the group will be lost. If some players in the group are muted and others are not, calling setMute to mute the group will mute all the players in the group. The individual player’s mute state prior to calling setMute is not preserved. To get the current group’s mute state, use the getVolume command or subscribe to the groupVolume event.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1682,REST,Sonos,POST , /groups/{groupId}/groupVolume/subscription ," Use this command to subscribe to events in the groupVolume namespace.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1683,REST,Sonos,DELETE , /groups/{groupId}/groupVolume/subscription ," Use this command to unsubscribe to events in the groupVolume namespace.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1684,REST,Sonos,POST , /groups/{groupId}/playlists ," The loadPlaylist command in the playlists namespace activates a playlist within the default playback session. This command interrupts any active private playback sessions. Sonos adds tracks from the playlist to the queue and activates the queue. This prevents your app from overwriting user-curated queues.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1685,REST,Sonos,GET , /households/{householdId}/playlists ," Use the getPlaylists command in the playlists namespace to get the list of Sonos playlists for a household. Playlists do not include pinned items (any non-playable containers pinned to My Sonos) or Sonos favorites.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1686,REST,Sonos,POST , /players/{playerId}/playerVolume/mute ," Use the setMute command in the playerVolume namespace to mute and unmute a player.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1687,REST,Sonos,POST , /players/{playerId}/playerVolume/relative ," Use the setRelativeVolume command in the playerVolume namespace to increase or decrease volume for a player and unmute the player if muted.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1688,REST,Sonos,POST , /playbackSessions/{sessionId}/playbackSession/skipToItem ," Use the skipToItem command in the playbackSession namespace to skip to the track with the specified itemId in a cloud queue and optionally seek and initiate playback. This command requires your app to have either created a new session or joined an existing session, and also loaded a cloud queue on the group with loadCloudQueue. Use playOnCompletion to start playing the cloud queue item being loaded, so your app doesn’t have to send an extra play command. Most of the times your app already has access to the track metadata of the cloud queue item that is being loaded. Use the optional trackMetadata parameter to provide that information so the group can start playing the track immediately after receiving the loadCloudQueue command. This optimization improves the user experience by starting playback before the player fetches tracks from the cloud queue server.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
1689,REST,Sonos,POST , /playbackSessions/{sessionId}/playbackSession/refreshCloudQueue ," Use the refreshCloudQueue command in the playbackSession namespace to signal the player to re-fetch tracks from the cloud queue server centered around the current item. See the Cloud Queue API /itemWindow endpoint for details. This command requires your app to have either created a new session or joined an existing session, and also loaded a cloud queue on the group with loadCloudQueue. Your app should only use this command when it detects a change in the cloud queue content that should immediately be reflected in the group. For example, if a user removes the currently playing track with your app, use this command to remove the track from the group and stop it from playing. This helps provide a good user experience.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
1690,REST,Sonos,POST , /groups/{groupId}/playbackSession/joinOrCreate ," Use the joinOrCreateSession command in the playbackSession namespace to join an existing session in the group, if the appId and appContext match the existing session’s. If there is no current session and no other source is playing, joinOrCreateSession creates a new session and joins it. While this same behavior can be achieved by first calling joinSession and then conditionally calling createSession, using joinOrCreateSession guarantees that another app cannot create a session in between the two commands. Use appContext to determine how multiple instances of your app can share control of a session. For example, if you provide a user account identifier as appContext, then two instances of your app logged into the same user account would be able to control the same session on a group. If you choose to implement your app to always provide an appContext that is unique for all app instances, then only one app instance can control a session at any time. Use customData to save information in the session that your app finds useful. For example, your app could store a playlist identifier in customData, so that another app instance could automatically load the right playlist when joining a session.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
1691,REST,Sonos,POST , /groups/{groupId}/playbackSession/join ," Use the joinSession command in the playbackSession namespace to join an existing session in the group. To successfully join the session your app will have to provide the same appId and appContext that was used when creating the session.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1692,REST,Sonos,GET , groups/{groupId}/playbackMetadata ," Use this command to poll for metadata changes. This command returns a metadataStatus object for the target group.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
1693,REST,Sonos,DELETE , /groups/{groupId}/playback/subscription ," Use this command to unsubscribe to events in the playback namespace.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
1694,REST,Sonos,POST , /groups/{groupId}/playback/togglePlayPause ," Use the togglePlayPause command in the playback namespace to toggle the playback state on the given group, if possible. Upon completion of the command, the player sends playbackStatus events to all subscribers. When toggling from pause to play, this functions similar to the play command. When transitioning from play to pause, it functions like the pause command. See those commands for more details about the functionality of those states.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
